doc_id,name,gender,dob,degree,success_rate,experience,hid,dep_id
1765,Ebert,M,7/22/1967,DM,65,54,1329,18
1766,Encarnacion,M,4/4/1951,FRCS,83,70,997,15
1767,Cedric,M,10/7/1946,MBBS,82,75,1324,20
1768,Estel,M,7/20/1948,FRCS,97,73,1040,3
1769,Mayo,M,11/10/1988,DM,99,33,495,12
1770,Shelley,M,11/22/1995,MD,97,26,1396,20
1771,Thorwald,M,9/3/1979,MD,82,42,1282,15
1772,Durward,M,10/14/1965,MBBS,78,56,1041,7
1773,Luster,M,1/17/1984,FRCS,86,37,849,20
1774,Arnett,M,3/3/1956,MD,65,65,535,6
1775,Aubra,M,3/14/1945,MBBS,96,76,1378,7
1776,Avon,M,10/21/1947,Super Speciality,88,74,321,5
1777,Bolden,M,12/10/1956,Super Speciality,98,65,1498,20
1778,Dannie,M,10/12/1996,Super Speciality,96,25,1064,3
1779,Elex,M,7/10/1989,MS,78,32,349,16
1780,Ferris,M,11/26/1985,MD,72,36,313,19
1781,Jeffie,M,6/2/1957,Super Speciality,94,64,607,8
1782,Lexie,M,1/13/1952,DM,78,69,281,19
1783,Link,M,9/18/1973,DM,99,48,673,5
1784,Moises,M,9/8/1995,MBBS,83,26,554,2
1785,Myer,M,6/1/1966,MBBS,81,55,1468,6
1786,Carlyle,M,5/16/1989,Super Speciality,94,32,1023,20
1787,Arvel,M,3/19/2001,FRCS,80,20,67,8
1788,Erby,M,12/8/1996,MBBS,90,25,409,14
1789,Floy,M,1/27/1958,FRCS,72,63,574,16
1790,Hughey,M,10/30/1945,MBBS,66,76,94,20
1791,Ovid,M,8/16/1952,Super Speciality,68,69,264,17
1792,Alston,M,1/1/2004,MD,69,17,428,20
1793,Audrey,M,3/15/1976,FRCS,92,45,435,3
1794,Buddy,M,3/24/1945,Super Speciality,71,76,1198,12
1795,Clemmie,M,9/26/1984,DM,85,37,176,18
1796,Clemon,M,5/28/1973,Super Speciality,88,48,355,10
1797,Dorothy,M,5/26/1972,Super Speciality,67,49,416,3
1798,Einar,M,11/18/1950,Super Speciality,88,71,569,6
1799,Gurney,M,10/16/2004,MBBS,82,17,99,9
1800,Hebert,M,6/12/2002,DM,94,19,493,2
1801,Hezzie,M,7/11/1973,DM,73,48,1148,20
1802,Kurt,M,7/21/1963,MD,71,58,261,13
1803,Lois,M,2/20/1948,FRCS,89,73,591,9
1804,Lula,M,8/22/1940,DM,96,81,260,6
1805,Mearl,M,4/3/1948,DM,93,73,891,12
1806,Oddie,M,6/20/2005,FRCS,69,16,1074,19
1807,Ramsey,M,4/7/1951,FRCS,66,70,1036,4
1808,Vinton,M,3/2/1992,FRCS,65,29,1282,8
1809,Zed,M,7/9/1971,MD,87,50,215,18
1810,Audy,M,1/15/1965,FRCS,99,56,120,15
1811,Barnie,M,2/24/1996,MD,95,25,992,4
1812,Donat,M,5/14/1987,MBBS,84,34,298,15
1813,Emmons,M,4/29/1943,FRCS,65,78,1080,1
1814,Erich,M,4/28/1960,MD,84,61,1128,12
1815,Esley,M,10/15/2005,FRCS,80,16,129,13
1816,Eston,M,8/3/1941,MBBS,98,80,102,8
1817,Roosevelt,M,7/26/1968,DM,90,53,521,17
1818,Hartley,M,1/11/1957,Super Speciality,85,64,1363,2
1819,Jennings,M,11/1/1997,MS,97,24,524,20
1820,Hobert,M,12/6/1985,FRCS,73,36,1465,9
1821,Montie,M,2/3/1973,MD,83,48,443,20
1822,Rae,M,11/23/1969,Super Speciality,100,52,827,13
1823,Arvil,M,3/28/1995,DM,76,26,1372,5
1824,Casimer,M,3/6/1980,MD,87,41,826,15
1825,Elwyn,M,6/25/1943,MS,87,78,1335,5
1826,Evander,M,5/20/1942,MD,78,79,291,13
1827,Gaither,M,5/9/1962,MBBS,76,59,1476,5
1828,Grafton,M,4/6/1993,Super Speciality,95,28,189,20
1829,Guthrie,M,12/11/1999,Super Speciality,76,22,1462,12
1830,Jettie,M,1/10/1953,Super Speciality,100,68,1470,11
1831,Lannie,M,11/5/1975,DM,91,46,595,18
1832,Lea,M,9/2/1993,DM,93,28,502,19
1833,Moe,M,1/16/2004,MD,99,17,633,11
1834,Nestor,M,2/28/1977,MBBS,100,44,171,18
1835,Ovila,M,11/15/1949,Super Speciality,79,72,1221,5
1836,Reynold,M,7/2/1989,MS,81,32,1100,1
1837,Reynolds,M,11/1/1982,Super Speciality,71,39,1421,11
1838,Susie,M,10/10/1969,FRCS,70,52,1338,15
1839,TRUE,M,4/14/1986,MBBS,69,35,1108,6
1840,Alwin,M,8/10/1979,MD,84,42,539,17
1841,Casimir,M,1/11/1941,MS,95,80,1401,6
1842,Vergil,M,6/17/1962,MD,72,59,859,16
1843,Hazen,M,10/10/1999,MD,95,22,1029,15
1844,Sigmund,M,3/9/1945,MD,86,76,1008,9
1845,Saint,M,3/9/1946,DM,96,75,619,5
1846,Silver,M,12/3/1984,MS,77,37,238,5
1847,Eugenio,M,8/20/1964,MD,69,57,669,13
1848,Lisle,M,6/10/1977,FRCS,87,44,224,9
1849,Milburn,M,9/26/1967,Super Speciality,88,54,528,3
1850,Carmen,M,1/26/2000,MBBS,67,21,253,19
1851,Orris,M,4/4/1983,MBBS,76,38,523,19
1852,Rayford,M,12/24/1998,MD,95,23,756,5
1853,Raymon,M,7/1/1967,MBBS,99,54,848,18
1854,Virgel,M,9/4/1975,MD,69,46,937,10
1855,Aloys,M,3/6/1944,FRCS,65,77,952,15
1856,Cam,M,10/28/1994,MBBS,96,27,45,17
1857,Hale,M,3/11/1960,Super Speciality,81,61,705,13
1858,Nile,M,6/22/2003,MS,83,18,206,4
1859,Offie,M,3/13/1997,MBBS,80,24,734,15
1860,Opal,M,11/23/1958,MS,95,63,670,4
1861,Rosa,M,11/2/1943,MD,96,78,889,20
1862,Wardell,M,8/19/1992,Super Speciality,68,29,146,4
1863,Willy,M,10/9/1973,MS,73,48,581,16
1864,Acy,M,9/28/1951,MD,70,70,685,1
1865,Arthor,M,6/19/1959,DM,68,62,838,16
1866,Boysie,M,5/14/1999,FRCS,66,22,1341,2
1867,Britton,M,1/9/1942,MS,76,79,1230,5
1868,Oris,M,5/9/1944,MS,86,77,846,12
1869,Gladys,M,11/1/1941,Super Speciality,97,80,438,18
1870,Georgia,M,12/6/1977,FRCS,96,44,265,16
1871,Bryon,M,5/26/1995,Super Speciality,83,26,31,5
1872,Elvie,M,9/14/2002,FRCS,88,19,946,20
1873,Frankie,M,10/6/1974,MD,77,47,873,11
1874,Mario,M,7/7/1953,MBBS,76,68,1061,17
1875,Pasquale,M,3/17/1957,FRCS,85,64,188,1
1876,Rhoda,M,12/23/1947,Super Speciality,90,74,800,6
1877,Rossie,M,8/10/1943,MD,100,78,414,19
1878,Sherwood,M,8/8/1948,MBBS,94,73,769,11
1879,Buel,M,11/9/1988,MS,65,33,351,18
1880,Clearence,M,12/14/1942,MD,98,79,897,20
1881,Dabney,M,3/26/1954,Super Speciality,93,67,770,3
1882,Diamond,M,5/20/1963,MBBS,78,58,603,2
1883,Dorris,M,5/25/1968,DM,100,53,94,17
1884,Everet,M,8/14/1964,MS,77,57,640,2
1885,Ezell,M,5/29/1985,MS,72,36,811,9
1886,Hobson,M,6/14/1967,Super Speciality,86,54,637,15
1887,Admiral,M,6/23/1997,MS,93,24,611,3
1888,Shafter,M,10/9/1982,DM,80,39,1284,1
1889,Maceo,M,4/8/1960,FRCS,81,61,388,17
1890,Schley,M,12/18/1949,FRCS,76,72,608,13
1891,Ewart,M,11/30/1963,MBBS,71,58,1299,7
1892,Patsy,M,10/5/1939,MD,71,82,247,8
1893,Arba,M,10/25/1966,MS,82,55,329,16
1894,Orvil,M,3/27/1971,FRCS,65,50,203,8
1895,Adams,M,9/19/1983,MBBS,68,38,148,15
1896,Collier,M,11/3/1940,DM,74,81,403,3
1897,Gayle,M,10/22/1961,MBBS,68,60,618,15
1898,Gladstone,M,3/1/1955,MD,74,66,399,3
1899,Hilario,M,5/20/1990,FRCS,88,31,1047,7
1900,Kathryn,M,3/3/1980,MBBS,79,41,242,6
1901,Mickey,M,7/3/1975,MD,87,46,370,20
1902,Odus,M,3/23/1961,MBBS,86,60,1309,5
1903,Vernal,M,5/8/1998,DM,69,23,1422,14
1904,Von,M,5/18/1939,MBBS,70,82,88,3
1905,Haven,M,3/9/1948,Super Speciality,90,73,370,13
1906,Williard,M,3/2/2001,MD,91,20,278,2
1907,Stephan,M,8/11/1955,MBBS,91,66,484,17
1908,Collis,M,12/14/1989,MD,94,32,124,8
1909,Griffith,M,3/18/1985,DM,81,36,1019,7
1910,Jethro,M,4/5/1961,FRCS,86,60,1057,14
1911,Vic,M,1/8/2001,Super Speciality,73,20,556,16
1912,Viola,M,10/16/1997,FRCS,93,24,1298,13
1913,Baker,M,12/16/1942,FRCS,66,79,228,20
1914,Beatrice,M,12/21/1967,MD,94,54,1068,3
1915,Bynum,M,8/18/1964,DM,66,57,1299,11
1916,Colvin,M,6/5/1944,MBBS,76,77,1042,5
1917,Doris,M,12/4/1990,MS,100,31,1349,15
1918,Elizah,M,5/25/1987,MS,80,34,1185,15
1919,Eunice,M,9/4/1984,MD,79,37,130,8
1920,Leighton,M,1/16/1980,FRCS,67,41,813,4
1921,Linnie,M,6/11/1993,MS,74,28,411,17
1922,Lizzie,M,10/17/2005,FRCS,85,16,153,20
1923,Rosevelt,M,4/18/1949,MS,72,72,941,13
1924,Farris,M,6/12/1971,MBBS,67,50,1114,2
1925,Lemmie,M,9/24/1966,DM,90,55,1301,16
1926,Estell,M,8/6/1943,Super Speciality,100,78,1432,15
1927,Goebel,M,12/2/1999,FRCS,90,22,208,20
1928,Tallie,M,3/17/2002,MBBS,76,19,514,20
1929,Arlo,M,5/27/1994,DM,82,27,1416,14
1930,Artis,M,1/21/1976,MD,99,45,515,17
1931,Collin,M,9/7/1945,MBBS,73,76,1500,2
1932,Eddy,M,6/21/1950,DM,69,71,424,2
1933,Hester,M,6/14/1983,MD,92,38,423,1
1934,Lauren,M,3/15/1999,Super Speciality,83,22,552,17
1935,Lupe,M,8/24/1941,MS,93,80,653,11
1936,Ozie,M,3/19/1999,DM,67,22,1439,20
1937,Salvador,M,11/8/2005,MD,72,16,1406,16
1938,Santos,M,4/14/2005,MD,97,16,419,3
1939,Schuyler,M,2/18/1984,Super Speciality,84,37,429,6
1940,Arturo,M,4/30/1998,MBBS,66,23,595,14
1941,Donovan,M,5/25/1978,MS,78,43,752,7
1942,Kermit,M,12/4/1964,FRCS,72,57,246,8
1943,Eino,M,7/8/1957,DM,93,64,417,5
1944,Olan,M,1/8/1944,MBBS,86,77,48,13
1945,Danny,M,7/4/1975,Super Speciality,87,46,1446,6
1946,Lola,M,11/20/1981,MBBS,65,40,1399,8
1947,Esco,M,7/27/1947,DM,99,74,544,9
1948,Josef,M,1/1/1981,FRCS,65,40,1399,11
1949,Lance,M,7/26/1959,MS,100,62,1488,5
1950,Leona,M,6/17/1953,DM,80,68,370,12
1951,Mathews,M,9/3/2002,MS,72,19,1013,11
1952,Ova,M,12/26/1946,DM,68,75,1255,11
1953,Pate,M,2/16/1943,MBBS,65,78,136,8
1954,Regis,M,1/1/1968,MS,87,53,743,13
1955,Rosario,M,12/7/1962,Super Speciality,78,59,24,16
1956,Vito,M,6/12/1943,MBBS,91,78,1098,1
1957,Adron,M,10/20/1948,MS,87,73,776,18
1958,Ancil,M,11/20/1949,MBBS,68,72,217,3
1959,Arland,M,4/5/1956,Super Speciality,97,65,1164,13
1960,Buren,M,2/20/1949,FRCS,93,72,168,8
1961,Erland,M,1/16/1948,MS,71,73,1139,17
1962,Johney,M,3/19/1998,MD,77,23,337,8
1963,Clarnce,M,9/19/1946,DM,88,75,763,4
1964,Garvin,M,4/29/1950,DM,70,71,480,13
1965,Agustin,M,10/1/1997,Super Speciality,97,24,242,13
1966,Nathen,M,1/19/1975,MBBS,86,46,936,7
1967,Oneal,M,2/11/1996,Super Speciality,80,25,584,4
1968,Verna,M,6/22/2000,MD,77,21,12,10
1969,Victoriano,M,8/7/2000,MS,75,21,560,10
1970,Doll,M,12/6/1965,DM,73,56,854,5
1971,Georgie,M,3/12/1949,Super Speciality,67,72,560,5
1972,Heyward,M,9/1/2001,MS,89,20,1000,4
1973,Ivor,M,4/29/1948,Super Speciality,80,73,663,20
1974,Myrl,M,6/19/1970,MS,71,51,761,16
1975,Beckham,M,5/12/1956,FRCS,71,65,9,5
1976,Thedore,M,2/14/1949,MS,93,72,169,11
1977,Thelma,M,4/9/1984,MS,75,37,1347,17
1978,Trinidad,M,12/23/1971,MD,66,50,1442,10
1979,Verl,M,12/13/1989,MD,97,32,140,13
1980,Evelyn,M,12/27/1960,MBBS,75,61,880,20
1981,Hershell,M,4/5/1977,MBBS,89,44,168,20
1982,Marty,M,9/22/1985,FRCS,76,36,900,13
1983,Roberto,M,12/21/1963,DM,73,58,567,1
1984,Teddie,M,6/20/1988,MD,68,33,1286,6
1985,Terrell,M,5/20/1994,Super Speciality,76,27,299,12
1986,Hilbert,M,7/4/1980,MBBS,81,41,1228,4
1987,Lenon,M,4/8/1948,MS,68,73,273,14
1988,Lenord,M,12/28/1954,MS,78,67,103,3
1989,Ozzie,M,5/3/1947,MD,80,74,58,9
1990,Porfirio,M,7/27/1989,FRCS,82,32,1206,8
1991,Sammy,M,9/26/1973,FRCS,73,48,1194,8
1992,Rayfield,M,10/17/1972,FRCS,72,49,153,2
1993,Waino,M,9/7/1983,MS,78,38,1019,10
1994,Clemence,M,6/29/1948,Super Speciality,70,73,257,5
1995,Harm,M,3/27/1970,MD,70,51,1242,4
1996,Jamie,M,6/11/1949,DM,65,72,981,12
1997,Vincenzo,M,4/21/1984,MD,93,37,507,1
1998,Welton,M,2/24/1986,Super Speciality,100,35,841,2
1999,Adrain,M,7/5/1987,MBBS,66,34,1430,8
2000,Arbie,M,12/24/2005,MS,71,16,183,17
2001,Betty,M,7/20/1982,DM,83,39,312,8
2002,Bobby,M,1/19/2004,MBBS,100,17,599,18
2003,Desmond,M,11/28/1949,FRCS,74,72,77,17
2004,Domenic,M,3/1/1949,FRCS,79,72,1415,16
2005,Duard,M,6/18/1980,MBBS,71,41,793,11
2006,Raul,M,10/9/1973,MD,77,48,1249,18
2007,Severo,M,1/20/2000,DM,71,21,481,1
2008,Tobie,M,4/8/1986,FRCS,72,35,429,13
2009,Council,M,4/8/1987,MS,99,34,80,17
2010,Domenick,M,5/12/1951,MD,65,70,748,20
2011,Darrel,M,8/9/1989,MD,73,32,1157,4
2012,Graydon,M,10/7/2005,MS,76,16,1476,15
2013,Fredie,M,4/28/1942,FRCS,90,79,59,10
2014,Eliot,M,9/26/2002,DM,74,19,425,7
2015,Hoke,M,9/16/1983,FRCS,71,38,1259,13
2016,Pauline,M,4/26/1979,DM,84,42,1278,14
2017,Tyree,M,8/12/1942,MS,85,79,1055,13
2018,Arne,M,6/25/1992,MS,83,29,685,16
2019,Bell,M,6/1/1982,Super Speciality,100,39,1201,16
2020,Carlo,M,11/14/1981,MBBS,83,40,1354,20
2021,Hansel,M,8/30/1956,MD,81,65,406,4
2022,Jiles,M,11/23/1969,MS,85,52,934,6
2023,Leonardo,M,2/26/1980,MD,96,41,738,16
2024,Quentin,M,9/21/1984,FRCS,65,37,362,11
2025,Toby,M,5/29/1948,MS,90,73,57,4
2026,Verlin,M,12/27/1972,MD,77,49,1299,10
2027,Winthrop,M,8/11/1939,DM,81,82,244,19
2028,Domenico,M,5/29/1997,MD,66,24,354,2
2029,Harrold,M,8/22/1977,Super Speciality,73,44,322,16
2030,Lucille,M,9/20/1969,Super Speciality,80,52,781,19
2031,Ryan,M,10/1/2005,MBBS,81,16,657,11
2032,Benard,M,2/12/1952,Super Speciality,87,69,1069,13
2033,Quinton,M,7/29/1965,MD,100,56,1385,8
2034,Rodolfo,M,2/12/1966,DM,65,55,5,13
2035,Armando,M,4/3/1995,MS,73,26,805,11
2036,Delmas,M,2/18/1988,MS,90,33,189,14
2037,Denzil,M,10/28/1954,MD,78,67,924,5
2038,Luciano,M,6/11/1994,Super Speciality,77,27,467,15
2039,Lyndon,M,8/11/1959,MS,72,62,70,13
2040,Vera,M,5/20/1946,MD,68,75,281,9
2041,Taft,M,3/28/1994,Super Speciality,77,27,1273,8
2042,Delphin,M,6/2/1958,Super Speciality,83,63,117,3
2043,Rodger,M,11/16/1999,MS,95,22,228,5
2044,Woodrow,M,5/23/1959,MD,87,62,1390,7
2045,Burnice,M,1/1/1995,DM,83,26,662,3
2046,Giovanni,M,7/12/1958,DM,92,63,213,10
2047,Americo,M,12/5/1961,MD,99,60,59,1
2048,Ardell,M,7/16/2004,Super Speciality,76,17,1146,14
2049,Delmus,M,12/15/1945,MS,69,76,688,7
2050,Gilmer,M,8/1/1967,DM,66,54,574,3
2051,Lucio,M,3/17/1986,MS,93,35,1481,15
2052,Mariano,M,1/28/1987,Super Speciality,68,34,75,18
2053,Ogden,M,7/24/1991,DM,100,30,625,6
2054,Oland,M,7/22/1999,MD,85,22,1059,16
2055,Prentiss,M,2/20/1970,DM,75,51,646,5
2056,Samie,M,6/29/1968,Super Speciality,88,53,1003,15
2057,Hadley,M,3/18/2005,FRCS,65,16,781,4
2058,Francesco,M,7/29/1970,DM,69,51,573,7
2059,Toivo,M,2/19/1969,FRCS,94,52,890,14
2060,Robley,M,1/1/1983,DM,68,38,1053,7
2061,Verle,M,10/2/1974,MBBS,85,47,1385,2
2062,Farrell,M,12/18/1954,MS,65,67,123,17
2063,Nathanial,M,7/5/1946,DM,98,75,394,11
2064,Reyes,M,9/12/1946,MBBS,100,75,984,15
2065,Eleanor,M,9/11/1995,DM,90,26,1216,12
2066,Emmanuel,M,5/18/1966,FRCS,95,55,919,9
2067,Esker,M,4/1/1969,Super Speciality,85,52,432,2
2068,Florentino,M,9/27/1986,MS,82,35,1284,19
2069,Gaetano,M,5/28/1951,DM,100,70,483,10
2070,Levie,M,5/6/1947,MBBS,84,74,379,9
2071,Guido,M,12/2/2003,Super Speciality,84,18,256,19
2072,Aurelio,M,5/22/1983,DM,84,38,1375,1
2073,Curtiss,M,5/17/1957,FRCS,87,64,198,1
2074,Othel,M,6/7/1947,MD,84,74,256,20
2075,Santo,M,2/27/1984,MS,79,37,419,2
2076,Harrell,M,9/5/1940,MBBS,87,81,287,16
2077,Lenwood,M,2/27/1980,FRCS,74,41,354,18
2078,Leopoldo,M,6/10/1998,Super Speciality,69,23,359,7
2079,Dante,M,9/28/1992,MBBS,81,29,971,1
2080,Ann,M,1/28/1998,MS,66,23,894,14
2081,Halley,M,12/1/1988,MBBS,78,33,1150,20
2082,Reino,M,7/15/1956,FRCS,72,65,1324,10
2083,Carmelo,M,8/27/1965,MS,96,56,10,6
2084,Wyman,M,12/23/1941,MS,72,80,343,14
2085,Silvio,M,11/23/1975,MS,95,46,1271,13
2086,Colie,M,1/6/1995,FRCS,93,26,1150,8
2087,Alfonse,M,9/4/1984,MBBS,100,37,1238,8
2088,Aldo,M,3/21/2002,FRCS,74,19,582,19
2089,Amerigo,M,10/28/1999,Super Speciality,65,22,40,8
2090,Enrico,M,11/12/1945,MD,72,76,62,15
2091,Gasper,M,12/13/1993,DM,95,28,628,4
2092,Attilio,M,2/17/1947,MS,73,74,625,16
2093,Woodroe,M,2/30/1952,DM,91,69,757,19
2094,Nunzio,M,4/4/1974,MD,78,47,382,2
2095,Burnell,M,9/22/1990,MBBS,77,31,600,13
2096,Erling,M,10/8/1995,FRCS,78,26,551,8
2097,Gilberto,M,9/27/1967,MS,100,54,1408,16
2098,Glendon,M,11/10/1951,MS,75,70,23,15
2099,Larue,M,5/25/1952,DM,72,69,1239,14
2100,Masao,M,6/7/1958,MS,79,63,1154,17
2101,Nevin,M,2/20/1980,MS,87,41,273,13
2102,Armin,M,6/22/1976,FRCS,74,45,199,20
2103,Tyrus,M,2/4/1970,DM,78,51,873,13
2104,Kendall,M,5/16/1973,FRCS,74,48,1441,8
2105,Garold,M,2/4/1981,MD,76,40,93,6
2106,Gennaro,M,1/24/1991,MBBS,70,30,173,17
2107,Cosmo,M,7/17/1994,FRCS,72,27,1122,18
2108,Luigi,M,10/1/1953,MS,96,68,748,7
2109,Hymen,M,11/26/1988,MBBS,74,33,783,17
2110,Donato,M,2/15/1979,MD,100,42,1373,5
2111,Melbourne,M,10/3/1982,Super Speciality,100,39,1023,10
2112,Merwin,M,11/18/1958,MD,79,63,560,3
2113,Winton,M,7/1/1986,MS,92,35,628,4
2114,Gino,M,6/30/1987,DM,74,34,794,5
2115,Glenwood,M,7/19/2005,MBBS,100,16,50,17
2116,Geno,M,6/11/1973,MS,86,48,952,4
2117,Glynn,M,11/29/1965,MD,95,56,556,9
2118,Nello,M,6/26/1971,MBBS,100,50,795,2
2119,Durwood,M,1/22/1940,MS,90,81,178,12
2120,Gilmore,M,7/30/1976,DM,69,45,986,10
2121,Saverio,M,11/11/1941,FRCS,97,80,1074,6
2122,Garth,M,12/23/1950,FRCS,99,71,1162,1
2123,Hiroshi,M,12/6/1958,Super Speciality,71,63,1200,8
2124,Arlin,M,10/29/1990,MS,100,31,712,2
2125,Yoshio,M,1/21/1939,Super Speciality,99,82,1002,8
2126,Arvo,M,6/23/1982,DM,66,39,184,1
2127,Deward,M,9/17/2004,MD,74,17,1451,6
2128,Hughes,M,1/5/1963,MBBS,84,58,1141,10
2129,Tatsuo,M,5/19/1947,MS,80,74,1452,1
2130,Jerald,M,5/1/1987,DM,94,34,1119,3
2131,Zigmund,M,8/25/1986,FRCS,69,35,765,6
2132,Gerhardt,M,4/10/1987,MBBS,100,34,618,13
2133,Lynwood,M,5/13/1970,MBBS,69,51,430,19
2134,Berlin,M,4/3/1951,Super Speciality,87,70,203,5
2135,Merlyn,M,8/24/1980,FRCS,84,41,677,8
2136,Pershing,M,11/8/1989,MBBS,100,32,636,12
2137,Hideo,M,5/27/1983,MS,75,38,337,3
2138,Normand,M,10/8/1990,FRCS,87,31,1235,13
2139,Orvin,M,5/6/1969,MBBS,68,52,285,9
2140,Joyce,M,10/15/1939,MS,100,82,663,4
2141,Minoru,M,12/21/1981,Super Speciality,84,40,208,1
2142,Foch,M,1/3/1951,MBBS,86,70,437,5
2143,Bryce,M,2/30/2000,FRCS,70,21,519,20
2144,Carmel,M,5/29/1995,FRCS,73,26,936,18
2145,Marco,M,8/25/1964,Super Speciality,94,57,842,12
2146,Winifred,M,12/16/1981,DM,70,40,1188,13
2147,Edsel,M,4/8/1958,Super Speciality,88,63,1041,9
2148,Quinten,M,4/7/1958,FRCS,95,63,426,14
2149,Kiyoshi,M,5/6/1971,MBBS,96,50,153,15
2150,Therman,M,1/27/1997,FRCS,73,24,544,4
2151,Kazuo,M,2/29/1940,MBBS,92,81,961,20
2152,Metro,M,4/11/1946,MD,80,75,732,14
2153,Laddie,M,6/2/2002,MD,85,19,1319,13
2154,Harding,M,11/6/1959,FRCS,75,62,1199,3
2155,Kennith,M,1/7/1968,Super Speciality,99,53,1492,10
2156,Eloy,M,3/10/1962,DM,71,59,467,1
2157,Daryl,M,10/24/1973,Super Speciality,89,48,275,20
2158,Rayburn,M,10/20/1975,MS,82,46,718,11
2159,Jon,M,4/3/1941,Super Speciality,83,80,797,20
2160,Dewayne,M,7/13/1985,DM,93,36,1128,6
2161,Marcos,M,1/13/1980,Super Speciality,80,41,1303,15
2162,Kevin,M,6/22/1996,MS,72,25,1346,2
2163,Harden,M,12/3/2003,DM,65,18,335,20
2164,Delton,M,6/7/1976,MS,97,45,30,13
2165,Reynaldo,M,4/30/1964,MD,100,57,777,1
2166,Donal,M,4/30/2004,MS,69,17,562,2
2167,Toshio,M,8/18/1974,DM,71,47,255,14
2168,Dwayne,M,2/15/1945,MBBS,77,76,895,10
2169,Zane,M,12/12/1984,FRCS,77,37,1075,19
2170,Luverne,M,12/10/1951,DM,67,70,649,10
2171,Jackie,M,4/9/1987,DM,92,34,643,2
2172,Ramiro,M,11/12/1971,Super Speciality,85,50,495,3
2173,Harlen,M,9/23/1948,MBBS,80,73,139,12
2174,Deane,M,8/10/1997,MD,93,24,904,1
2175,Dwain,M,11/24/1948,Super Speciality,67,73,1061,9
2176,Boris,M,8/11/1990,MD,72,31,858,5
2177,Dorman,M,1/23/1979,Super Speciality,94,42,1317,12
2178,Coolidge,M,5/22/1998,MD,71,23,457,20
2179,Refugio,M,8/9/1979,MD,66,42,694,3
2180,Darold,M,8/19/1989,MBBS,81,32,1460,8
2181,Donn,M,4/10/1954,MBBS,79,67,252,16
2182,Faustino,M,5/21/1967,MBBS,74,54,45,20
2183,Brian,M,5/3/1996,DM,99,25,886,2
2184,Melvyn,M,12/22/1971,MBBS,67,50,1137,1
2185,Esteban,M,11/16/1961,FRCS,71,60,88,4
2186,Freddy,M,1/7/1945,Super Speciality,79,76,1352,17
2187,Virginia,M,5/30/1986,DM,78,35,1061,14
2188,Marlyn,M,11/22/1971,MS,94,50,355,6
2189,Ken,M,6/14/2004,FRCS,68,17,917,13
2190,Dwaine,M,6/27/1965,FRCS,86,56,1202,20
2191,Gearld,M,3/20/1962,MBBS,82,59,241,2
2192,Valentino,M,10/26/1999,Super Speciality,79,22,1199,5
2193,Lindy,M,6/23/1941,DM,85,80,19,8
2194,Lindbergh,M,2/1/1996,FRCS,82,25,959,20
2195,Shoji,M,6/20/1993,MBBS,87,28,984,12
2196,Denny,M,9/9/1974,DM,89,47,657,5
2197,Gonzalo,M,5/18/1968,MS,85,53,633,8
2198,Jorge,M,12/22/1968,MS,79,53,1001,1
2199,Jerrold,M,9/17/1966,MS,95,55,8,6
2200,Akira,M,3/28/1995,DM,85,26,159,13
2201,Maria,M,9/8/1981,FRCS,77,40,1232,3
2202,Hoover,M,12/7/1992,Super Speciality,82,29,724,14
2203,Jerold,M,12/4/1978,MBBS,77,43,1273,3
2204,Arlen,M,5/5/1998,MBBS,92,23,345,1
2205,Ronnie,M,2/21/1993,Super Speciality,84,28,175,10
2206,Marcelino,M,7/23/1955,MBBS,71,66,414,13
2207,Verlyn,M,12/25/1941,MS,75,80,1132,5
2208,Ismael,M,1/25/1962,MD,100,59,324,13
2209,Fidencio,M,10/9/1990,MBBS,74,31,38,10
2210,Dolores,M,12/12/2005,DM,91,16,511,9
2211,Adan,M,9/15/1982,MS,76,39,767,5
2212,Davey,M,11/9/1951,MD,73,70,245,19
2213,Derald,M,4/1/1993,FRCS,79,28,823,2
2214,Barbara,M,9/9/2003,DM,94,18,1241,6
2215,Humberto,M,4/3/2001,MS,78,20,797,6
2216,Joan,M,10/20/1950,MD,79,71,327,6
2217,Sherwin,M,8/8/1961,FRCS,74,60,583,3
2218,Lavon,M,1/28/1970,DM,99,51,689,4
2219,Duwayne,M,6/12/1978,MD,83,43,1438,2
2220,Genaro,M,4/30/1966,MD,94,55,530,11
2221,Kenny,M,8/17/1956,DM,91,65,1498,14
2222,Rogelio,M,6/16/1939,Super Speciality,68,82,245,20
2223,Rolf,M,8/2/1964,MS,84,57,826,6
2224,Arnulfo,M,3/9/1956,MD,70,65,1193,17
2225,Gerry,M,5/16/1947,MD,93,74,535,9
2226,Derl,M,10/18/2003,MD,74,18,403,10
2227,Gerold,M,6/28/1991,MD,100,30,1003,11
2228,Arlan,M,6/30/2000,FRCS,83,21,784,17
2229,Patricia,M,10/22/1999,MBBS,92,22,1149,5
2230,Dino,M,2/21/1988,MBBS,75,33,243,13
2231,Wally,M,11/13/1974,MBBS,71,47,1109,1
2232,Mervyn,M,12/24/1995,MS,88,26,805,15
2233,Allyn,M,6/12/1972,DM,86,49,197,6
2234,Monty,M,5/15/1955,FRCS,78,66,180,6
2235,Dickie,M,4/21/1983,MBBS,68,38,1432,13
2236,Jan,M,12/12/2001,Super Speciality,73,20,571,19
2237,Arlis,M,11/30/1994,FRCS,72,27,708,9
